FilePageCache.disposedBuffers,1775387070936000000,1775387130938000000,0
FilePageCache.totalPageLoadsUs,1775387070936000000,1775387130938000000,0
workspaceModel.replace.project.model.ms,1775387070936000000,1775387130938000000,0
workspaceModel.update.unloaded.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.init.bridges.ms,1775387070936000000,1775387130938000000,1
workspaceModel.check.recursive.update.ms,1775387070936000000,1775387130938000000,1
workspaceModel.to.snapshot.ms,1775387070936000000,1775387130938000000,0
workspaceModel.updates.ms,1775387070936000000,1775387130938000000,81
workspaceModel.pre.handlers.ms,1775387070936000000,1775387130938000000,1
workspaceModel.loading.from.cache.ms,1775387070936000000,1775387130938000000,520
workspaceModel.loading.total.ms,1775387070936000000,1775387130938000000,565
workspaceModel.collect.changes.ms,1775387070936000000,1775387130938000000,0
workspaceModel.updates.precise.ms,1775387070936000000,1775387130938000000,24
workspaceModel.updates.count,1775387070936000000,1775387130938000000,3
workspaceModel.initializing.ms,1775387070936000000,1775387130938000000,1
jps.artifact.entities.serializer.load.entities.ms,1775387070936000000,1775387130938000000,0
jps.facet.change.listener.init.bridge.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1775387070936000000,1775387130938000000,0
jps.facet.change.listener.process.change.events.ms,1775387070936000000,1775387130938000000,0
jps.module.iml.entities.serializer.load.entities.ms,1775387070936000000,1775387130938000000,16
workspaceModel.mutableEntityStorage.remove.entity.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1775387070936000000,1775387130938000000,0
jps.global.get.library.ms,1775387070936000000,1775387130938000000,0
jps.save.global.entities.ms,1775387070936000000,1775387130938000000,2
jps.library.entities.serializer.save.entities.ms,1775387070936000000,1775387130938000000,0
jps.artifact.entities.serializer.save.entities.ms,1775387070936000000,1775387130938000000,0
jps.load.project.to.empty.storage.ms,1775387070936000000,1775387130938000000,84
workspaceModel.orphan.listener.update.ms,1775387070936000000,1775387130938000000,3
workspaceModel.load.cache.metadata.from.file.ms,1775387070936000000,1775387130938000000,70
jps.facet.change.listener.before.change.events.ms,1775387070936000000,1775387130938000000,0
jps.library.entities.serializer.load.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1775387070936000000,1775387130938000000,0
workspaceModel.global.updates.count,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1775387070936000000,1775387130938000000,0
workspaceModel.global.apply.state.to.project.ms,1775387070936000000,1775387130938000000,55
jps.global.handle.changed.events.ms,1775387070936000000,1775387130938000000,0
jps.global.initialize.library.bridges.after.loading.ms,1775387070936000000,1775387130938000000,0
jps.project.serializers.load.ms,1775387070936000000,1775387130938000000,34
workspaceModel.moduleBridge.before.changed.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1775387070936000000,1775387130938000000,525
workspaceModel.moduleBridge.facet.initialization.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1775387070936000000,1775387130938000000,2
jps.load.initial.state.ms,1775387070936000000,1775387130938000000,12
jps.global.handle.before.change.events.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1775387070936000000,1775387130938000000,6
workspaceModel.mutableEntityStorage.modify.entity.ms,1775387070936000000,1775387130938000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1775387070936000000,1775387130938000000,174
workspaceModel.delayed.project.synchronizer.sync.ms,1775387070936000000,1775387130938000000,149
workspaceModel.mutableEntityStorage.add.entity.ms,1775387070936000000,1775387130938000000,13
workspaceModel.global.updates.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1775387070936000000,1775387130938000000,0
jps.global.get.library.by.name.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1775387070936000000,1775387130938000000,2
jps.storage.jps.conf.reader.load.component.ms,1775387070936000000,1775387130938000000,6
workspaceModel.mutableEntityStorage.replace.by.source.ms,1775387070936000000,1775387130938000000,10
jps.app.storage.content.writer.save.component.ms,1775387070936000000,1775387130938000000,0
jps.app.storage.content.reader.load.component.ms,1775387070936000000,1775387130938000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1775387070936000000,1775387130938000000,0
jps.save.changed.project.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1775387070936000000,1775387130938000000,8
jps.reload.project.entities.ms,1775387070936000000,1775387130938000000,0
jps.project.serializers.save.ms,1775387070936000000,1775387130938000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1775387070936000000,1775387130938000000,2
jps.apply.loaded.storage.ms,1775387070936000000,1775387130938000000,62
jps.global.initialize.library.bridges.ms,1775387070936000000,1775387130938000000,0
workspaceModel.mutableEntityStorage.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.load.cache.from.file.ms,1775387070936000000,1775387130938000000,514
workspaceModel.save.cache.to.file.ms,1775387070936000000,1775387130938000000,55
jps.global.get.libraries.ms,1775387070936000000,1775387130938000000,1
workspaceModel.moduleBridge.update.option.ms,1775387070936000000,1775387130938000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775387070936000000,1775387130938000000,0
workspaceModel.sync.entities.ms,1775387070936000000,1775387130938000000,0
JVM.threadCount,1775387070936000000,1775387130938000000,45
JVM.usedNativeBytes,1775387070936000000,1775387130938000000,438173712
JVM.totalBytesAllocated,1775387070936000000,1775387130938000000,77926272
JVM.maxNativeBytes,1775387070936000000,1775387130938000000,-1
JVM.GC.collectionTimesMs,1775387070936000000,1775387130938000000,0
JVM.GC.collections,1775387070936000000,1775387130938000000,0
JVM.usedHeapBytes,1775387070936000000,1775387130938000000,1056319624
JVM.totalCpuTimeMs,1775387070936000000,1775387130938000000,1488
OS.loadAverage,1775387070936000000,1775387130938000000,15.5048828125
JVM.maxHeapBytes,1775387070936000000,1775387130938000000,2147483648
Indexes.entries.lookupDurationMaxMs,1775387070936000000,1775387130938000000,0.0
Indexes.entries.lookupDurationAvgMs,1775387070936000000,1775387130938000000,0.0
IndexesFlusher.totalFlushes,1775387070936000000,1775387130938000000,177
Indexes.entries.lookupDuration90PMs,1775387070936000000,1775387130938000000,0.0
IndexesFlusher.totalFlushesRetried,1775387070936000000,1775387130938000000,0
Indexes.entries.lookups,1775387070936000000,1775387130938000000,0.0
Indexes.stubs.lookupDuration90PMs,1775387070936000000,1775387130938000000,0.0
IndexesFlusher.totalFlushingTimeUs,1775387070936000000,1775387130938000000,199780
Indexes.stubs.lookupDurationAvgMs,1775387070936000000,1775387130938000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1775387070936000000,1775387130938000000,0
Indexes.stubs.lookupDurationMaxMs,1775387070936000000,1775387130938000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775387070936000000,1775387130938000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775387070936000000,1775387130938000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775387070936000000,1775387130938000000,0.0
Indexes.allKeys.lookups,1775387070936000000,1775387130938000000,0.0
Indexes.stubs.lookups,1775387070936000000,1775387130938000000,0.0
FileNameCache.queries,1775387070936000000,1775387130938000000,4080
FileNameCache.totalMisses,1775387070936000000,1775387130938000000,0
FlushQueue.tasksExecuted,1775387130938000000,1775387190938000000,768
FlushQueue.queueSizeAvg,1775387130938000000,1775387190938000000,0.014322916666666666
AWTEventQueue.dispatchTimeTotalNS,1775387130938000000,1775387190938000000,111317497
AWTEventQueue.eventsDispatched,1775387130938000000,1775387190938000000,840
FlushQueue.executionTimeAvgNs,1775387130938000000,1775387190938000000,30950.979166666668
NonBlockingReadAction.finalizedExecutionsCount,1775387130938000000,1775387190938000000,3
FlushQueue.queueSizeMax,1775387130938000000,1775387190938000000,1
FlushQueue.waitingTime90PNs,1775387130938000000,1775387190938000000,239615
FlushQueue.queueSize90P,1775387130938000000,1775387190938000000,0
AWTEventQueue.dispatchTimeMaxNs,1775387130938000000,1775387190938000000,1310719
ReadAction.executionsCount,1775387130938000000,1775387190938000000,6
AWTEventQueue.dispatchTime90PNs,1775387130938000000,1775387190938000000,215039
FlushQueue.waitingTimeMaxNs,1775387130938000000,1775387190938000000,2326527
FlushQueue.waitingTimeAvgNs,1775387130938000000,1775387190938000000,159118.25
FlushQueue.executionTime90PNs,1775387130938000000,1775387190938000000,51711
